,19000,,,,,,Reviews,
147781155,latam,2023.09.07 09:00,✅,✅,0.5,0,Excelente juego. los que dicen que es malo es porque no tienen ni idea de como configurar un juego.. como si los graficos y mostruos de los anteriores le ganaran a este. besito en la cola.,
147763184,english,2023.09.07 01:06,✅,✅,0.5,0,Great game but badly ported. needs some work. freezes alot esp at save spots,Great game but badly ported. needs some work. freezes alot esp at save spots
147756484,english,2023.09.06 22:51,❌,❌,0.5410292149,3,I love Slient Hill but pc version is pretty bad.,I love Slient Hill but pc version is pretty bad.
147710956,spanish,2023.09.06 03:47,✅,✅,0.5,0,"Me ha gustado la historia y jugabilidad, pero lo que no me gustó para nada es el port para PC, osea, cobran 40$ por un juego adquirido de forma legal, me parece una total falta de respeto que un emulador con una copia pirata corra el juego mejor que esta versión oficial, y mas aun que hasta ahora no se haya hecho nada de forma oficial para arreglar esta versión para PC :(",
147679077,french,2023.09.05 16:53,✅,✅,0.5,0,"Le jeu freeze régulièrement, crashe si vous avez le malheur de retourner sous windows, le curseur de la souris se promène gratuitement sur l'écran quand on tourne la vue et il y a sans doute d'autres points que j'ai dû oublier, MAIS quel plaisir de plonger dans l'atmosphère de ce Silent Hill ! 

Rien que d'entendre la musique, je suis à fond dedans et j'ai adoré jouer à ce jeu que je découvre longtemps après sa sortie, mais mieux vaut tard que jamais. 

On y retrouve bien le côté bizarre et dérangeant de l'univers Silent Hill, les ennemis sont la plupart du temps parfaitement gérables, même si les combats sont vraiment rigides et auraient gagné à avoir de meilleures mécaniques. Quoi qu'il en soit, pour tous les fans du genre, c'est un jeu à ne pas manquer. Perso j'ai vraiment kiffé ! Je recommande !",
147656695,english,2023.09.05 06:04,❌,❌,0.5238095522,1,don't care if its a dollar. don't buy it. i paid 97 cents for this game. It doesn't work. there is no fix. it does nothing but crash and it runs like dog water.,don't care if its a dollar. don't buy it. i paid 97 cents for this game. It doesn't work. there is no fix. it does nothing but crash and it runs like dog water.
147515737,spanish,2023.09.02 21:22,✅,✅,0.5803443193,5,"se crashea muy facilmente y no se puede usar mando
",
147466211,spanish,2023.09.02 01:29,❌,✅,0.6136162877,7,"[h1] Lo que pudo ser... para peor! [/h1]

La saga Sient Hill es tan legendaria, con historias particulares tan excelentes que se ha ganado su puesto en la industria, todo esto con sus primeros 4 juegos, porque con los demás la verdad que ha sido un despropósito.

Si bien Homecoming tiene sus cosas que podría decirse intenta ser un buen SIlent Hill como el diseño de sus jefes y su trasfondo, el inicio del juego que es inquietante y muy bien desarrollado, después de que pasas esto, el juego es mas plano y sin sentido que hasta da pereza, el protagonista simple, personajes secundarios para nada interesantes. La verdad que recordaba el juego mal y ahora que lo volví a rejugar pensé que el tiempo le daría algo a su favor.

La jugabilidad no es Silent Hill, quisieron aprovecharse del boom de RE4 para poder hacer su juego mas accesible y la verdad fue un error fatal, el arma mas OP de todo el juego es el cuchillo, arma que tienes desde el inicio del juego.

Pero bueno dejando de lado eso, lo mas lamentable es por el port a PC tan HORRENDO, esto es una vergüenza, tener que buscar parches hechos por terceros para poder jugar algo medianamente decente, porque en mi caso ni esos parches pudieron salvar mi partida de crasheos constantes.",
147444807,english,2023.09.01 19:56,✅,✅,0.603328526,6,"besides the crashing i enjoyed it 
","besides the crashing i enjoyed it 
"
147363343,english,2023.08.30 19:11,✅,✅,0.5096986294,2,overly hated game. Monster designs were dope af.,overly hated game. Monster designs were dope af.
147245537,english,2023.08.29 04:16,❌,✅,0.5,1,Terrible navigation. Couldn't even get through the first few rooms. It was so difficult to maneuver that I gave up in frustration. It's not worth playing if it's going to be that much trouble.,Terrible navigation. Couldn't even get through the first few rooms. It was so difficult to maneuver that I gave up in frustration. It's not worth playing if it's going to be that much trouble.
147237398,russian,2023.08.29 01:11,✅,✅,0.6425791383,9,"Камрад! Первое, что следует знать про Silent Hill: Homecoming — это то, что данная игра проклята. Нет, это вовсе не происки зловредных богов, а вполне конкретное разгильдяйство программистов из Double Helix. Немодифицированная (или же «ванильная») Steam-версия представляет собой слабоиграбельный, тормозящий и вылетающий кусок программного кода, способный отвратить от себя любого мало мальски уважающего себя и своё время ПК-юзера. 
Если ваша уверенность непоколебима и желание ознакомиться с SH:H всё ещё не пропало, то вот небольшой рецепт, как свести свои мучения к минимуму и хоть как-то получить от игры удовольствие:

1.	Ради Метатрона, Пирамидоголового и святой Алессы — ставь фикс на разблокировку ФПС! Просто заменить в папке «Steam/steamapps/common/Silent Hill Homecoming/Bin» один-единственный файлик и избавить себя от консольного «кинематографического опыта». Негоже это пека-боярам, негоже. Да, постоянно честные 60 кадров в секунду тут держаться не будут, нередко попадаются локации, в которых ФПС у меня опускался аж до 20 и менее. Также останутся периодические зависания на 15-30 секунд (это как-то связано с автосохранениями), но в целом, это значительно, ЗНАЧИТЕЛЬНО лучше, особенно когда дойдёт до стычек с врагами. 
2.	Установить патч на исправление некорректного позиционирования звука. Разрабы сотворили что-то непотребное, полагая, что стереосистемой 5.1 обладают абсолютно все игроки и в итоге если у вас обычное 2.0, большая часть звуков идёт только через один канал. Патч целиком не исправляет проблему, но в моём случае стало опять-таки значительно приятнее.
3.	Ещё можно поставить фикс на корректное отображение кнопок геймпада (а играть в данную игру желательно именно с ним), чтобы не путаться в QTE.
4.	Русификация опциональна, текстовый фанатский перевод пусть и не идеален, но вполне пристойного качества.

К сожалению, вылеты всё равно могут случаться, у меня они изредка бывали во время загрузок между локациями и после загрузки чекпоинтов во время битв с боссами (чтобы избежать вылета может попробовать выход в главное меню и загрузка ручного сохранения).Я прошёл игру со всеми указанные исправлениями использованы и подтверждаю удовлетворительную стабильность и работоспособность игры. Патчи взяты из раздела «Руководства» из центра сообщества игры в Steam, желающие найдут их без особого труда. Дерзайте.

Пробовал ставить большой патч от Unknownproject, объединяющий практически все эти исправления и до полицейского участка всё было отлично — ни одного зависания, частота кадров ни разу не снизилась ниже 55 и лично для меня, запомнившего её несколько иначе, игра прямо таки расцвела, раскрыв весь потенциал. Однако, стоило попасть в полицейский участок, как малине пришёл конец, когда поломавшийся скрипт поставил в моём прохождении жирную точку и братишка Уиллер упёрся в стену вместо того, чтобы открыть Шепарду дверь. Поэтому игру пришлось переустанавливать и данный патч рекомендовать не могу. 

Теперь касательно самой игры. Ранее я проходил все каноничные части Silent Hill и вот теперь я наконец одолел и Homecoming, который стал завершающим в моём списке. Понятно, конечно, почему фанаты Сайлент Хилла в своё время так негодовали и предали пятую часть анафеме, понося американских разработчиков на чём свет стоит. 
Игра американская, да. Это заметно в приёмах запугивания и структуре сюжета, который стал совершенно прямолинеен. Сама история с культом и жертвоприношениями неплоха и нормально вписывается в лор серии, но подаётся местами очень топорно. Раскрытия персонажей и глубин характеров можете не ждать.
Атмосфера подсмотрена из первой экранизации Кристофа Ганса и почти все стилистические решения взяты именно из кино: концепция незатухающих пожаров угольных шахт под городом, из-за которых постоянный смог; дизайн и поведение медсестёр; архитектура Церкви Ордена и облачения культистов и конечно же приглашённая звезда Пирамидоголовый. Я могу понять, почему так было сделано, но насчёт уместности поспорил бы.
Боёвка. Можно смело сказать, что разрабы пошли навстречу тем, кто был недоволен запиныванием врагов в Сайлент Хиллах от Team Silent. Тут боевую систему изрядно прокачали: огнестрельное оружие никуда не делось, но прицеливание осуществляется как в шутере от третьего лица (с плеча), а столкновения с врагами в ближнем бою стали напоминать чуть ли не полноценный слэшер/бит-эм-ап с комбо-связками, перекатами, уклонениями и блоками. К каждому виду врага нужно подбирать своё оружие, но в большинстве случае стартовый нож и связка «быстрый-быстрый-быстрый-сильный удар» оказывалась ультимативным средством против медсестёр (тут особенно соблазнительно пышногрудых), собак, вагинолицых и культистов. Противников редко бывает больше одного за раз, второй как правило ошивается в сторонке и по-джентельменски ждёт своей очереди озвездюлиться от Шепарда. Я сам изрядно посмеялся в начале, но к концу игры поймал себя на том, что сражаться с врагами тут, в общем-то, весело (разве что не понравилось, как персонажа магнитит к врагу) и даже не надоедает. Плохо ли это для игры, претендующей на звание survival-horror? Решайте сами.
Боссы. Одна из самых сильных сторон игры. Достаточно запоминающиеся, жуткие, стильные и требующие определённой сноровки. 
Загадки. Их оказуалили в угоду доступности, больше никакого головоломного пианино и проверки эрудиции творчеством Шекспира, большинство здешних задачек решается без особого напряжения нейронов головного мозга. Единственное, что не понравилось, так это ремонт электрощитков, где нужно тупым методом перебора подобрать правильную последовательность. Тупо, долго, неинтересно.
Музыка. Акира Ямаока и Мэри Элизабет МакГлинн на месте и вновь радуют слух прекрасными вокально-инструментальными композициями. Не являюсь меломаном и не считаю, что Ямаока после The Room исписался. Его музыка и эмбиент делают 80% фирменной неповторимой атмосферы, которая тут, пусть и в изменённом состоянии, всё же угадывается.
Графическая часть. Тут всё неоднозначно. Насколько я знаю, игра использует модифицированный движок Slayer из древней игры про Баффи. Но тут она снабжена физикой Havok и всё окружение обладает непривычной в 2023-м интерактивностью: стулья, столики и прочую мелочовку можно опрокинуть (зачем-то). В целом уровень картинки очень хорош для игры с Xbox 360 и PS3. Туман (ах да, тут это как в экранизации — смог) и городские пейзажи Шепардс-Глена и Сайлент Хилла (пусть практически неотличимых друг от друга) вполне симпатичны, а их потусторонние адские версии с оранжевым заревом, пробивающимся сквозь решётки и вентиляторы так и вовсе выглядят потрясающе и атмосферно. Ещё на врагах остаются корректные порезы в тех местах, где им был нанесён урон, такое и сейчас-то диковинка. Но вот модели персонажей… Протагонист Алекс Шепард детализирован и анимирован нормально, чего не сказать про остальных. Меньше всего повезло судье Холлоуэй, которая превзошла любые ужасы Сайлент Хилла: при первом же взгляде хочется в ужасе бежать куда подальше от этого адского отродья с неестественно гладкой, низкодетализированной физиономией, округлой кривой ухмылкой и выпученными глазами без век. 
Double Helix не самые худшие разработчики в мире, но стоило ли отдавать именно им в руки судьбу одной из культовых игровых серий? На этот вопрос мы уже не узнаем ответа.

Вердикт: Silent Hill: Homecoming — это нормальная игра, которой чертовски не повезло. Её загнобили фанаты старых частей, страдающие синдромом утёнка, её испортили сами криворукие разработчики, не сумевшие нормально оптимизировать свой продукт. В контексте всей серии её можно рассматривать как непомерное богохульство и отход от канонов, как деградацию и скатывание в бездушный конвейер. Однако, спустя 15 лет после релиза, какое это всё имеет значение? Серия Silent Hill мертва (пока что), равно как и жанр survival-horror уже давно испустил последний всхрип. Если вы истосковались по старорежимному атмосферному хоррор-экшену и не испытываете отвращения от около-слэшерной боёвки, попробуйте. Скорее всего вы не пожалеете.",
147237019,spanish,2023.08.29 01:03,❌,✅,0.5,0,"bugs que no dejan avanzar la historia, crasheos, llego a bloquarme el pc en varias ocasiones, una pena por que me estaba gustando....gastate el dinero mejor en otro juego",
147222026,brazilian,2023.08.28 21:01,✅,✅,0.4991087019,0,"com o patch de correção e a legenda pt-br, fica um game bom p crlh**",
147204679,english,2023.08.28 16:55,❌,❌,0.6365439892,13,waiting for silent hill 2  XDXDXDXD,waiting for silent hill 2  XDXDXDXD
147143646,spanish,2023.08.27 21:55,❌,✅,0.5,0,.,
147098731,spanish,2023.08.27 04:11,❌,✅,0.5,0,"bajones horripilantes de fps, trama floja, y siento que le quisieron copiar a resident evil...
es unas de mis sagas favoritas pero este titulo me dejo mucho que desear",
147097899,turkish,2023.08.27 03:47,✅,✅,0.5,0,15 Yıl önce yapılmış bir oyun olarak değerlendirmemi yapıyorum tek kelimeyle harika. Sizi hikayenin içine alıp sürüklüyor resmen. Yer yer hoplayacaksınız hazır olun! Çözmeniz gereken puzzle etkinlikleri kafanızı meşgul ederken birden facecam yiyebiliyorsunuz. Ben tavsiye ederim bu tarz oyunları seviyorsanız aşırı indirimdeyken şu sıralar vakit geçirmek için güzel olabilir. Ayrıca aynalarda kendinizi görebildiğiniz bir korku/gerilim oyunu :),
147079857,english,2023.08.27 00:16,❌,✅,0.517339766,3,"I purchased this because I heard Silent Hill 2 was being remaster. I wanted to jump back into the universe. Big mistake. In 5 hours the game has probably started and crashed 8 times and crashed mid game around the same. I'd grab it on console, not PC. Disappointed.","I purchased this because I heard Silent Hill 2 was being remaster. I wanted to jump back into the universe. Big mistake. In 5 hours the game has probably started and crashed 8 times and crashed mid game around the same. I'd grab it on console, not PC. Disappointed."
147020882,brazilian,2023.08.25 23:45,✅,✅,0.4991087019,0,"jogo muito bom, porém trava no meu computador e n consegui aproveitar o maximo do jogo",
147001684,spanish,2023.08.25 17:49,❌,❌,0.5803443193,5,"Es de los menos buenos Silent Hill y hasta malo por varias decisiones jugables como el combate a melé, que se siente más un fácil hack and slash que un juego de terror, lo cual afecta notablemente en el factor miedo.

Además, este port está roto en varios aspectos como el mapa y fps, el mapa no funciona bien salvo que juegues a 720p y originalmente está limitado a 30fps, y ambas cosas afectan mucho a que sea jugable. Recomiendo mejor jugar cualquier otro anterior, pero si váis a jugarlo sí o sí, mejor emulad la versión de consola o algo así, porque menuda mierda de port.",
146961404,spanish,2023.08.25 00:17,✅,✅,0.5,0,"Una entrega con una historia muy interesante por detrás, buen diseño de enemigos y jefes.
Por el lado negativo tenemos que la optimizan del juego es pésima.A comparación con los otros títulos, no hay acceso a bastantes partes de los mapas por lo que se hace evidente lo que hay que hacer y el set de movimientos del personaje ni hablar.
Solo cuando esta de oferta es tentador comprarlo.",
146956927,english,2023.08.24 23:19,✅,✅,0.5441576242,3,"One of few Silent Hill games on pc. Sure it has its flaws but it is still full of puzzles, good story, character development and mods (if you are into mods). Wait for a sale to buy it, but give it a try. You might enjoy one of the few Silent Hills on steam","One of few Silent Hill games on pc. Sure it has its flaws but it is still full of puzzles, good story, character development and mods (if you are into mods). Wait for a sale to buy it, but give it a try. You might enjoy one of the few Silent Hills on steam"
146923047,english,2023.08.24 14:28,✅,✅,0.5548815727,4,"runs fine, interesting-ish story.","runs fine, interesting-ish story."
146896960,english,2023.08.24 04:17,❌,✅,0.8004698753,51,read the reviews and i was like eh it cant be that bad. Yeah it is that bad.,read the reviews and i was like eh it cant be that bad. Yeah it is that bad.
146890831,brazilian,2023.08.24 02:03,✅,❌,0.4991087019,0,"O jogo é incrível traz a ambientação dos antigos em um mundo bem construído no 3D, claramente existe versão dos de PSP mas as mecânicas desse são melhores a história é confusa é difícil de captar.",
146788631,german,2023.08.22 20:07,✅,✅,0.5564149618,3,"Crashing when I want to press windows when im ingame,
i gotta see my discord messages man...

It forces me to concentrate on the game while I have adhd, thank you! you help my disorder!
WOW",
146741067,english,2023.08.22 02:04,❌,✅,0.7336578965,28,game won t work keep crashing unplayable,game won t work keep crashing unplayable
146734818,spanish,2023.08.22 00:17,✅,✅,0.5829959512,6,buen juego que hdp de las enfermeras con sus ataques spam hijas de pta aaAAAAAAAAAAAAAAAAaaaAaaaaaaaAAAAAAAAAAA,
146728683,brazilian,2023.08.21 22:41,✅,❌,0.4991087019,0,"Poderia ter um remaster ou adaptar melhor os comandos, mas o jogo é bruuuuuto.",
146670393,turkish,2023.08.21 00:57,✅,❌,0.5238095522,1,Scarlet son bosstan daha zordu.,
146628216,english,2023.08.20 08:29,❌,❌,0.8098907471,81,Don't even think about buying this piece of trash. Even with the patch it's a crash machine. Embarrassing port.,Don't even think about buying this piece of trash. Even with the patch it's a crash machine. Embarrassing port.
146588109,english,2023.08.19 17:21,❌,✅,0.8055791855,70,"don't buy it, it doesn't work on pc.

if you get it to work on pc, don't play it because it's absolute dogshit.","don't buy it, it doesn't work on pc.

if you get it to work on pc, don't play it because it's absolute dogshit."
146259051,brazilian,2023.08.14 07:09,✅,❌,0.4603423774,0,"Saudades de jogos assim, hoje em dia é tudo mais voltado para ação ou em primeira pessoa. Bons tempos...",
146146083,spanish,2023.08.12 05:25,❌,✅,0.615527153,8,El juego se cierra de repente.,
146135165,english,2023.08.12 00:28,❌,✅,0.6783012152,19,I have downloaded the game because I am a Huge fan of Silent Hill. Once Purchased the game shuts itself off after 10 min of game play... I don't know why... Very frustrating as the game doesn't allow to save before each check point. (As we all know). This happens between every save point. Still at my 3de save point.... Not Happy!!!,I have downloaded the game because I am a Huge fan of Silent Hill. Once Purchased the game shuts itself off after 10 min of game play... I don't know why... Very frustrating as the game doesn't allow to save before each check point. (As we all know). This happens between every save point. Still at my 3de save point.... Not Happy!!!
146083815,turkish,2023.08.11 01:48,❌,✅,0.5,0,"üzülerek, aldığınızda oynayamayacağınızı şimdiden belirteyim",
146071758,english,2023.08.10 22:07,❌,✅,0.5815072656,9,some how this game played for awhile now crashes frequently its a decent game in the series not the best but the pc port wants to kill itself and give up on me,some how this game played for awhile now crashes frequently its a decent game in the series not the best but the pc port wants to kill itself and give up on me
146020831,italian,2023.08.10 05:00,✅,✅,0.5093696713,1,"Gioco bellissimo, tuttavia vi sono stati alcuni problemi con il controller e poca chiarezza con i comandi.",
145908986,english,2023.08.08 16:19,✅,✅,0.7462810278,58,  its bread.,  its bread.
145891121,english,2023.08.08 07:40,✅,✅,0.6436570883,17,"Very weak as a Silent Hill entry, but on it's own, its an OK game. I'd recommend playing it.","Very weak as a Silent Hill entry, but on it's own, its an OK game. I'd recommend playing it."
145890045,english,2023.08.08 07:07,✅,❌,0.6673306227,20,look this game is good on like the 360 n stuff but its not a true-to-form silent hill and the PC port is held together with used scotch tape,look this game is good on like the 360 n stuff but its not a true-to-form silent hill and the PC port is held together with used scotch tape
145871645,russian,2023.08.07 23:39,❌,❌,0.6677840948,14,"Многострадальнее серии чем [b]Silent Hill[/b], наверное, нет. После прекрасных первых четырех частей, созданных оригинальной командой [i]Team Silent[/i], издатель Konami Corporation принимает непонятное решение распустить студию, а бренд пустить по рукам малоизвестных студий.
Таким образом [b]Silent Hill[/b] попадает в руки к американцам из [i]Double Helix Games[/i], которые на рынке игр практически неизвестны. Тем не менее они берутся за разработку, и в 2008 году появляется неоднозначный [b]Silent Hill: Homecoming[/b].

Сюжетно игра никак не перекликается с предыдущими частями, это цельный самостоятельный проект во вселенной [b]Silent Hill[/b] с совершенно новым главным героем и второстепенными героями. История повествует о некоем Алексе Шепарде, который возвращается в свой родной город Шепардс-Глен после службы в армии и застаёт его в удручающем состоянии. Младший брат пропал, престарелая мать, похоже, сошла с ума, а отец отправился в Сайлент Хилл в поисках сына. Кроме того, в самом городе творится чёрте что: люди пропадают, кругом разруха и упадок. Естественно бывший вояка (по крайней мере он так считает) изъявляет желание во всём разобраться и, заодно, отыскать пропавшего брата.

Как видно, сюжетная завязка предельно проста и по-американски стандартна. Тоже самое и с персонажами: по сравнению с японскими они совершенно неинтересны и не харизматичны, за исключением, разве что, Кертиса Акерса — владельца свалки, который даёт Шепарду пистолет.
В предыдущих частях серии у всех персонажей имелась своя история, свои грехи и поступки, здесь же всё это либо отсутствует напрочь, либо показано слишком поверхностно. Не в последнюю очередь в этом виноваты диалоги, которые растеряли былой шарм, глубину и скрытые смыслы, чем японцы всегда славились.
То же самое произошло и с миром игры: если настоящее выполнено вполне в духе серии, то есть городки Шепардс-Глен и Сайлент Хилл выглядят как и раньше — туманными, атмосферными и неплохо проработанными, то над потусторонним миром откровенно поглумились. Запихали в игру какие-то непонятные светящиеся текстуры, снабдили странными элементами, вроде разрезающейся ножом плоти и огромных вентиляторов, а также убрали все детали. Также присутствуют странные геймдизайнерские решения, так, например, в тесной канализации расставлены остовы машин. What the fuck?

В серии [b]Silent Hill[/b] управление всегда было какое-то особенное, не всегда удобное, но со временем ставшее практически визитной карточкой игры. В [b]Silent Hill: Homecoming[/b] с этим покончили: теперь нет бешеной камеры и специфичной боевой системы, управление стало привычным и простым. Для заядлых фанатов это вряд ли плюс, а вот для новичков — несомненно.
В целом, разработчикам удалось сохранить и общую механику игры: по-прежнему исследуем город, тыкаемся в закрытые двери, решаем головоломки и применяем различные собранные предметы там, где это необходимо. Но всё это сделано как-то... бедно что ли. Не дотягивает до заданной в [i]Team Silent[/i] планки качества.
То же самое с графикой — то ли бюджет у игры был совсем мал, то ли движок такой скудный, но предыдущим частям игра проигрывает вчистую. В проекте появилась честная физика и тени, а толку? По части картинки игра не выдерживает никакой критики, и единственное, что мне в ней реально понравилось — это модели машин. Невероятно, но факт.

Также серия [b]Silent Hill[/b] всегда славилась своим бестиарием, то есть монстрами. Многие из них что-то символизировали, да и сами игры строились вокруг одного большого символизма. В этой части всё это опять же куда-то утеряно, из старых противников остались только медсёстры и пирамидоголовый, который, в общем-то, и не противник. Всех остальных противников придумали заново, и получилось это как вся остальная игра — не очень. Нет ни малейшей мотивации с ними бороться, хочется просто пробежать мимо, если это возможно. Такая же ситуация обстоит и с боссами. Они тоже не особо интересны и не западают в память, хотя и лучше чем рядовые монстры.

Совершенно очевидно, что передача серии в чужие руки сыграла с проектом злую шутку, он... просто не нужен. Лучше десятый раз перепройти какое-нибудь из творений [i]Team Silent[/i], чем раз за разом бороться с собой и играть в Сайлент Хилл, который сделан какими-то людьми по контракту и просто, чтобы было. Хотя, пройти и забыть как еще одну неудачную игру всё же можно, благо мир Сайлент Хилла не перестаёт затягивать в себя всё новых жертв.",
145866105,brazilian,2023.08.07 21:58,❌,✅,0.6221411824,14,"Dei Alt+Tab pra ver um guia de onde prosseguir por que o level design desse jogo é asqueroso, e o jogo crashou KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
Não da nem pra jogar no controle por que ele não lê os inputs rápidos do button mashing que precisa pra esse jogo.
Simplesmente horrível, port asqueroso, Konami porca que não cuida dos seus jogos.",
145732992,turkish,2023.08.06 02:33,❌,✅,0.575886786,5,Bir yerde (polis karakolu) oyun buga giriyor asla ilerleyemiyorum. Steam sürümünün sorunlu olduğu söyleniyordu zaten. insanları zorla korsana itiyorsunuz.,
145716499,english,2023.08.05 20:20,✅,✅,0.5327305198,4,"Great game, if you can get past the constant freezes and crashes.","Great game, if you can get past the constant freezes and crashes."
145369971,spanish,2023.07.31 13:22,✅,❌,0.572727263,4,"un juego mas que de miedo de mucho suspenso, buenisimo.",
145232588,brazilian,2023.07.29 05:55,✅,✅,0.5,0,"Um bom jogo, mas a partir do momento que comparamos ele com outros jogos da franquia ele é ofuscado.
O jogo possui bastante pontos positivos no quesito combate e boss fights, porém ele peca em sua linearidade, tá certo que é razoavelmente fácil se localizar nos mapas da franquia, mas fiquei como a impressão que a solução para diversos obstáculos no jogo estão sempre no mesmo local do puzzle, veremos pouquíssimo backtracking e o jogo funciona quase que por pequenas zonas, a cidade e sua exploração não tem tanto destaque (Sim, criei a expectativa de ver algo similar a SH1 e SH2). Inimigos excepcionais e chefes melhores ainda, definitivamente o combate é o diferencial desse game, apesar de ter quem torça o nariz para as mecânicas implementadas. O jogo vale bastante apena tendo em vista que em promoção você pode pegar ele por 3 reais. Mas nem tudo são rosas, o jogo apesar de ser leve, ele tem um port horrível, pode ser irritante a quantidade de vezes que o jogo trava, então salve bastante, sério, salve sempre que você puder, as chances de dropar o game por questão de performance são reais.
Eu diria que pegando em promoção, vale ao menos dar uma chance, por que a surpresa pode ser boa. me diverti do começo ao fim e o jogo só melhora, plot legalzinho, trilha sonora ótima (Akira Yamaoka nao erra).",
145173739,english,2023.07.28 06:43,✅,✅,0.4990885556,2,Fucking Awsome.###,Fucking Awsome.###
145168358,brazilian,2023.07.28 04:22,✅,✅,0.4611004889,0,"Bom jogo. Não é um dos melhores da saga, mas tem um´bom enredo.",
145163068,spanish,2023.07.28 02:17,✅,✅,0.5,0,:D,
145142532,english,2023.07.27 20:18,✅,✅,0.5139836073,1,"The game is capped at 30 fps which wasn't a deal breaker for me unlike the other reviews here. It's easily fixed with a patch file found online or by altering the games files itself. However the game also has issues when using higher resolutions, making the child drawings, photos and maps collected throughout the game rendered useless as they are cropped terribly so you can only see a section of the image. This wasn't a huge issue for me as I didn't need a map for the entire game but not seeing the lore provided through items picked up was disappointing. Another technical issue I noticed early game is that the audio sounds poor and distant during some cut scenes, like the audio is coming from the wrong direction.  

You'll experience a heart attack every time you approach a cut scene or save point as the game freezes for upwards of 5 seconds and the audio cuts out, making you think the game has crashed. Sadly this did happen once in my play through resulting in a measly 20 minutes progress lost (I'm grateful it wasn't more) 

It's undeniable that the game is a terrible port, however I did enjoy it for my first Silent Hill game.","The game is capped at 30 fps which wasn't a deal breaker for me unlike the other reviews here. It's easily fixed with a patch file found online or by altering the games files itself. However the game also has issues when using higher resolutions, making the child drawings, photos and maps collected throughout the game rendered useless as they are cropped terribly so you can only see a section of the image. This wasn't a huge issue for me as I didn't need a map for the entire game but not seeing the lore provided through items picked up was disappointing. Another technical issue I noticed early game is that the audio sounds poor and distant during some cut scenes, like the audio is coming from the wrong direction.  

You'll experience a heart attack every time you approach a cut scene or save point as the game freezes for upwards of 5 seconds and the audio cuts out, making you think the game has crashed. Sadly this did happen once in my play through resulting in a measly 20 minutes progress lost (I'm grateful it wasn't more) 

It's undeniable that the game is a terrible port, however I did enjoy it for my first Silent Hill game."
145064909,english,2023.07.26 19:10,✅,✅,0.5238095522,1,it has an amazing atmosphere and some cool enemies,it has an amazing atmosphere and some cool enemies
144950014,english,2023.07.25 03:46,❌,✅,0.5116635561,4,this game fucking sucks ass.,this game fucking sucks ass.
144945264,english,2023.07.25 01:59,✅,✅,0.512391746,25,"does this game let you cuum at home?: yes
is it a difficult fap? yes 8/10 difficulty
shameful fap? 9/10
worth the price? if your just trying to come home for home cuumming its not the easiest game but otherwise its a fun horror 7/10
story? 8/10","does this game let you cuum at home?: yes
is it a difficult fap? yes 8/10 difficulty
shameful fap? 9/10
worth the price? if your just trying to come home for home cuumming its not the easiest game but otherwise its a fun horror 7/10
story? 8/10"
144890528,spanish,2023.07.24 04:46,✅,✅,0.5,0,Es diminutamente decente like,
144874103,english,2023.07.23 22:38,✅,✅,0.5,0,not dbd but similar,not dbd but similar
144812043,spanish,2023.07.22 23:49,❌,✅,0.5,0,el juego tiene muchos bugs,
144776220,spanish,2023.07.22 12:07,✅,✅,0.5238095522,1,"Juegazo, bolas para quien lo juegue sin llorar.",
144772003,english,2023.07.22 10:05,✅,✅,0.6079108715,7,"As a big SH fan, KONAMI have their fingers up their asses unfortunately- downloading the unknown-project's patch is a  requirement to play this game smoothly.","As a big SH fan, KONAMI have their fingers up their asses unfortunately- downloading the unknown-project's patch is a  requirement to play this game smoothly."
144684850,english,2023.07.21 05:36,❌,✅,0.5,0,"I tried playing this game, I mean yes, it does seem very scary but at the first fight with the nurse I couldn't fight (I'm a pc player) and I even tried multiple times changing the controls on the spot and trying to equip the knife if it wasn't already equipped. I was constantly panicking and it was just eh, it would be great if I figured out what is doing this but for now I won't be playing it since it just seems like I'm stuck.","I tried playing this game, I mean yes, it does seem very scary but at the first fight with the nurse I couldn't fight (I'm a pc player) and I even tried multiple times changing the controls on the spot and trying to equip the knife if it wasn't already equipped. I was constantly panicking and it was just eh, it would be great if I figured out what is doing this but for now I won't be playing it since it just seems like I'm stuck."
144669133,spanish,2023.07.21 00:18,✅,✅,0.5,0,"No hay nada mas terrorifico en este juego que se te cierre el juego por lo mal optimizado que esta y no hayas guardado el progreso, 10/10.",
144648472,schinese,2023.07.20 19:05,✅,❌,0.6115391254,7,由于在是STEAM DECK上游玩，又得益于STEAM OS系统，steam商店也显示兼容性是可游玩，可能需要将自己将分辨率调整一下，所以游玩过程中并没有遇到windows系统上的bug，不过音频依旧需要切换到5.1声道，普通难度一周目本人大概需要9小时左右，，本作弱化射击武器，强化近战武器，主人公非常强，恐怖氛围不是很浓厚，还是值得一玩的经典游戏。,
144604125,english,2023.07.20 04:40,❌,❌,0.5,0,"cannot talk about the game itself, but the steam version I got to play was awfully ported, unplayable EVEN AFTER SOME FIXES, therefore I cannot recommend it. Sad to see a SH game getting ported like this.","cannot talk about the game itself, but the steam version I got to play was awfully ported, unplayable EVEN AFTER SOME FIXES, therefore I cannot recommend it. Sad to see a SH game getting ported like this."
