,246090,,,,,,Reviews,
45054706,german,2018.09.02 14:40,❌,✅,0.4726890624,0,"Als ich mir das spiel vor jahren gekauft hatte, hatte ich große erwartungen es war immerhin Double Fine die dahinter steckten aber naja wieder mal ein negatives beispiel von Early Access Schade drum....","When I bought the game years ago, I had high expectations—after all, it was Double Fine behind it—but, well, another negative example of Early Access. What a shame..."
44996100,english,2018.08.29 11:26,❌,✅,0.5351418853,7,Complete andonware. Dont buy. dont waist your cash.,Complete andonware. Dont buy. dont waist your cash.
44922873,english,2018.08.25 06:56,❌,✅,0.6395350099,28,"This is like starbound but in 3D: poorly release.

Also it is technically abandoneware that is not free, stay away from this or PIRATE IT!","This is like starbound but in 3D: poorly release.

Also it is technically abandoneware that is not free, stay away from this or PIRATE IT!"
44871024,koreana,2018.08.22 16:08,❌,❌,0.5,0,No Jam,No Jam
44862936,english,2018.08.22 05:40,❌,❌,0.5269815922,8,If you buy this game youre commiting a crime against Humankind.,If you buy this game youre commiting a crime against Humankind.
44855034,english,2018.08.21 19:21,❌,✅,0.5041985512,7,Scam,Scam
44834116,russian,2018.08.20 14:16,✅,✅,0.5610778332,10,"На мой взгляд, одна из самых недооцененных игр.
Обилие негативных отзывов и отсутствие локализации отпугнуло значительную часть русскоговорящих игроков. Признаюсь, я сам попался на эту удочку. Но, вот, купил игру на распродаже. С чувством выброшенных на ветер денег запустил. И ... Она мне понравилась! Spacebase DF-9 это стратегия непрямого контроля. Интересная анимация астронавтов. Забавная графика. Возможность выбора сложности игры путем задания координат места высадки первичной капсулы с тремя астронавтами. Музыка ненавязчивая, а при приближении камеры слышны различные звуки на станции.
Вначале очень не хватало русской локализации.  Отвлекает, когда то и дело приходится лазить в GOOGL за переводом. Но сейчас перевод появился. Отлично передан юмор игры. Играть стало намного приятней. 
А большинство нареканий на так называемые ""баги"", на мой взгляд, из-за непонимания пользователями игровой механики.
У меня был случай. Срочно понадобился карцер для разбушевавшегося медика. Думаю,  он выпил чего-то спиртсодержащего у себя в медпункте. Под руку подвернулся пустующий отсек с автоматом раздачи еды. Я быстро переименовал его в ""карцер"", сунул туда медика, и забыл про этот эпизод... Но астронавты почему-то в карцер за едой ходить не стали, вплоть до голодных обмороков. Один даже грохнулся в обморок в переходном шлюзе. Из-за чего шлюз перестал открываться. И пока второй доктор щупал бедняге пульс, ставил диагноз, приводил в себя .... шлюз не работал. Ну не должны посторонние находиться в шлюзовой зоне. А в это время на базу пытался попасть шахтер, у которого заканчивался запас кислорода. Работяга чуть не погиб от удушья, но за несколько секунд до отключения воздуха - наконец влетел на базу. А причину всего бардака я понял после, когда проанализировал события.
Еще один раз не уследил за кислородом. Количество людей превысило допустимую норму. Но пока я тянул с постройкой новых генераторов кислорода, на базе нарастала паника. Никто не хотел строить новые реакторы, только бегали с выпученными глазами и трясущимися руками. Ну и ... Все погибли. Остался в живых только один шахтер, который в это время летал на астероид за рудой. Представляю, что он пережил, когда вернулся на базу :). Но станция после этого все равно восстановилась.
Вобщем, хорошая веселая игрушка. Не ведитесь на плохие отзывы, пока не попробуете ее сами.
P/s играю пока на версии 1.06. Но энтузиасты не забросили игру. Выпускаются не официальные патчи. Думаю стоит попробовать.","In my opinion, one of the most underrated games.
The abundance of negative reviews and the lack of localization scared off a significant portion of Russian-speaking players. I admit, I fell for it myself. But then, I bought the game on sale. I launched it with a feeling of having wasted money. And... I liked it! Spacebase DF-9 is an indirect control strategy game. Interesting astronaut animations. Fun graphics. You can choose the game's difficulty by setting the coordinates for the landing site of the primary capsule with three astronauts. The music is unobtrusive, and when the camera zooms in, you can hear various sounds around the station.
At first, a Russian localization was sorely missed. It was distracting when you constantly had to search Google for a translation. But now there is a translation. The game's humor is perfectly captured. It's much more enjoyable to play.
And most complaints about so-called ""bugs,"" in my opinion, are due to users' misunderstanding of the game mechanics.
I had a similar experience. A punishment cell was urgently needed for a raging medic. I think he drank something alcoholic back in his medical station. An empty compartment with a food dispenser came to hand. I quickly renamed it ""shutting cell,"" shoved the medic in there, and forgot about the whole episode... But for some reason, the astronauts refused to go to the punishment cell for food, even fainting from hunger. One even fainted in the airlock, which stopped the airlock from opening. And while the second doctor was taking the poor guy's pulse, making a diagnosis, and bringing him back to his senses... the airlock wasn't working. Well, strangers shouldn't be in the airlock area. Meanwhile, a miner, his oxygen supply running low, was trying to get into the base. The worker nearly died of suffocation, but just seconds before the airlock shut off, he finally made it into the base. I realized the cause of all this chaos later, when I analyzed the events.
I lost track of the oxygen again. The number of people exceeded the permissible limit. But while I was delaying building new oxygen generators, panic was growing at the base. No one wanted to build new reactors; they just ran around with bulging eyes and shaking hands. And then... Everyone died. Only one miner survived, who was flying to the asteroid for ore at the time. I can imagine what he went through when he returned to the base :). But the station was still restored after that.
Overall, it's a good, fun game. Don't be fooled by the bad reviews until you try it for yourself.
P.S. I'm currently playing on version 1.06. But enthusiasts haven't abandoned the game. Unofficial patches are being released. I think it's worth a try."
44783771,english,2018.08.17 19:49,❌,❌,0.6146559715,19,"Nothing to say that others haven't. Backed it waaaay back, decided to try it again recently, nothing's changes. Apparently abandoned.

Don't buy it.","Nothing to say that others haven't. Backed it waaaay back, decided to try it again recently, nothing's changes. Apparently abandoned.

Don't buy it."
44746854,english,2018.08.15 17:44,❌,✅,0.5136690736,5,"DO NOT BUY, THIS GAME IS A SCAM!
Devs ran off with money after squeezing every penny out of the playerbase - with half the intended features never implemented.

Make sure to call out scummy practices like this wherever they occur.

EDIT: Oops, sorry, wrong page.","DO NOT BUY, THIS GAME IS A SCAM!
Devs ran off with money after squeezing every penny out of the playerbase - with half the intended features never implemented.

Make sure to call out scummy practices like this wherever they occur.

EDIT: Oops, sorry, wrong page."
44714202,english,2018.08.13 19:45,❌,❌,0.4910714328,4,"Not even worth buying on sale. Developers just left the sinking ship, and the game seems half finished even all these years later.","Not even worth buying on sale. Developers just left the sinking ship, and the game seems half finished even all these years later."
44665921,russian,2018.08.10 14:21,✅,✅,0.5256177187,3,"старая добрая игра в конструктор, строим космическую базу своей мечты",A good old game of construction: let's build the space base of our dreams.
44584144,russian,2018.08.05 19:07,❌,✅,0.5,0,Abandoned half baked game. Double fine wouldn't receive any more money from me.,Abandoned half baked game. Double fine wouldn't receive any more money from me.
44550723,english,2018.08.03 19:14,❌,✅,0.4642599225,3,On a scale of Cobblestone to Dust II this game is a bit like Aztec. Nobody really remembers Aztec.,On a scale of Cobblestone to Dust II this game is a bit like Aztec. Nobody really remembers Aztec.
44546496,english,2018.08.03 14:26,❌,✅,0.4748110771,7,game is totaly abandoned never left early acess what they have is unfinished. missing to much content,game is totaly abandoned never left early acess what they have is unfinished. missing to much content
44480551,english,2018.07.31 10:27,❌,✅,0.4525946379,2,Wowee,Wowee
44479253,english,2018.07.31 08:18,❌,✅,0.5893192887,15,"Abandoned game.

I bought it on Early Access, and I'm here to advise you not to. 
Do not reward developers or publishers for such nonsense.

edit:
I should note that it's less of an abandoned game and more of an abandoned WIP.
Would've been alright if they more-or-less finished it before moving on, but it's very unfinished.

It has its moments, but save your money for a complete game from a dev who deserves your support.","Abandoned game.

I bought it on Early Access, and I'm here to advise you not to. 
Do not reward developers or publishers for such nonsense.

edit:
I should note that it's less of an abandoned game and more of an abandoned WIP.
Would've been alright if they more-or-less finished it before moving on, but it's very unfinished.

It has its moments, but save your money for a complete game from a dev who deserves your support."
44417368,koreana,2018.07.28 06:11,❌,❌,0.5161290765,2,"실행했을때의 첫 인상과, UI라던지 인터페이스는 그럴싸해요.
... 그리고 거기서 모든게 끝납니다.","The first impression when you run it, the UI and interface are pretty good.

...and that's where it all ends."
44398055,english,2018.07.27 03:16,❌,✅,0.5321615934,9,"Abandoned by the developers years ago, don't waste your time buying this.","Abandoned by the developers years ago, don't waste your time buying this."
44386295,english,2018.07.26 15:02,❌,✅,0.5563752055,9,"Needless to say, Abandoned by the Devs/Publishers because of ""not a enough"" Early Access Sales and dev team wanted to put all the blame and (double)financing on the early access supporters though then take any risk, while riding on the wave of their other games.

And this ends our daily horror story of Early Access.
","Needless to say, Abandoned by the Devs/Publishers because of ""not a enough"" Early Access Sales and dev team wanted to put all the blame and (double)financing on the early access supporters though then take any risk, while riding on the wave of their other games.

And this ends our daily horror story of Early Access.
"
44373073,english,2018.07.25 21:09,❌,✅,0.4634903967,7,Nothing to see here... Just move along and forget you ever saw this page.,Nothing to see here... Just move along and forget you ever saw this page.
44313925,english,2018.07.22 18:57,❌,✅,0.5567961931,10,Permanently early access,Permanently early access
44200589,english,2018.07.17 07:56,❌,✅,0.5221391916,10,"DO not buy this game! It is overwhelmingly negative for a reason. The game has been all but abandoned, wasted potential. What is actually in the game is very shallow. Once you get a working base (usually through pure luck) you just end up losing anyway to raiders who kill everyone. The game's save system is also very strange, you can only have one playthrough at a time, and have to erase your last one if you want to start a new one.","DO not buy this game! It is overwhelmingly negative for a reason. The game has been all but abandoned, wasted potential. What is actually in the game is very shallow. Once you get a working base (usually through pure luck) you just end up losing anyway to raiders who kill everyone. The game's save system is also very strange, you can only have one playthrough at a time, and have to erase your last one if you want to start a new one."
44086754,english,2018.07.12 10:41,❌,✅,0.5200542212,8,"Absolutely terrible excuse for a game. Even with a trainer this is not fun, not finished, and nearly impossible.","Absolutely terrible excuse for a game. Even with a trainer this is not fun, not finished, and nearly impossible."
44064143,english,2018.07.11 13:30,❌,✅,0.3986197412,4,this game made the frogs gay,this game made the frogs gay
44062253,english,2018.07.11 11:48,❌,✅,0.5330970287,6,Spacebase DNF.,Spacebase DNF.
44023035,english,2018.07.09 21:29,✅,✅,0.5096186996,3,"I personnely love Spacebase DF-9 but there are some stuff i dislike and just have to deal with it but the game is still great and sadly the devs stopped woking on it for a very long time and the game is mostly disliked and viewed for being 1 hour of content and fun but i disagree cuz i had ton's of fun and never truely did erveything that the game had to offer.
I recommend the game but many will not cuz it has bugs and gliches in it, so maybe get the game if theres a sale if you show  interrest in it. Thanks for reading and im sorry for my bad english.","I personnely love Spacebase DF-9 but there are some stuff i dislike and just have to deal with it but the game is still great and sadly the devs stopped woking on it for a very long time and the game is mostly disliked and viewed for being 1 hour of content and fun but i disagree cuz i had ton's of fun and never truely did erveything that the game had to offer.
I recommend the game but many will not cuz it has bugs and gliches in it, so maybe get the game if theres a sale if you show  interrest in it. Thanks for reading and im sorry for my bad english."
43896791,english,2018.07.02 22:49,❌,❌,0.7075396776,17,"TLDR:  Out of early access in name only, this game is abandoned by the developer unfinished and full of bugs.  You shoudn’t buy it.

I still think there’s a lot of potential here, but Double Fine walked away instead of finishing it.  If this were still in early access and still being developed it would be worth checking out, but unfortunately it’s neither of those things.  I bought it in early access and knew there was a possibility of it never getting finished, but I certainly didn’t expect that to happen with Double Fine.  I’m amazed they’re still selling it.

Here's some obvious missing things (there are probably more):
- Overviews of things like moods, productivity, disease spread, food supplies, facility utilization, etc.
- Cleaning up blood / etc from the floors
- Ways to draw player’s attention to things like broken walls or that there are X raiders and Y killbots in the base and where exactly they are (it tells you when they enter but that notification stays even if turrets take care of them at the door)
- Specify higher priority for certain build or repair jobs (sometimes you really need another oxygen recycler but your builders are more interested in tearing down the derelict vessel)
- Selecting the next thing to research without needing to find your research lab and click on the empty floor or wall space

As is you can sort of get a space base started, but the game quickly reveals how unfinished it is.","TLDR:  Out of early access in name only, this game is abandoned by the developer unfinished and full of bugs.  You shoudn’t buy it.

I still think there’s a lot of potential here, but Double Fine walked away instead of finishing it.  If this were still in early access and still being developed it would be worth checking out, but unfortunately it’s neither of those things.  I bought it in early access and knew there was a possibility of it never getting finished, but I certainly didn’t expect that to happen with Double Fine.  I’m amazed they’re still selling it.

Here's some obvious missing things (there are probably more):
- Overviews of things like moods, productivity, disease spread, food supplies, facility utilization, etc.
- Cleaning up blood / etc from the floors
- Ways to draw player’s attention to things like broken walls or that there are X raiders and Y killbots in the base and where exactly they are (it tells you when they enter but that notification stays even if turrets take care of them at the door)
- Specify higher priority for certain build or repair jobs (sometimes you really need another oxygen recycler but your builders are more interested in tearing down the derelict vessel)
- Selecting the next thing to research without needing to find your research lab and click on the empty floor or wall space

As is you can sort of get a space base started, but the game quickly reveals how unfinished it is."
43880205,russian,2018.07.02 00:58,✅,❌,0.4453501105,0,"Вроде все круто, но я жанр игры вообще не воспринимаю","It seems like everything is cool, but I don’t understand the game genre at all."
43824583,english,2018.06.30 03:21,❌,✅,0.5418880582,9,Abandoned,Abandoned
43817282,english,2018.06.29 18:57,❌,✅,0.525154829,4,"Obtuse and a bit broken, do avoid so you don't have to wait for the refund.","Obtuse and a bit broken, do avoid so you don't have to wait for the refund."
43790704,english,2018.06.28 10:09,✅,✅,0.4140061736,2,"I don't understand all the negative reviews.  I've really enjoyed playing this game.  I do wish there was more items that could be build for your Space Base rooms,  but the Unofficial Patch 1.08.1 adds some extra features which the game developer should have added and more.  I've spent days at a time playing the game.  Its easy to figure out and you can really have some fun designing your base and protecting it from intruders.  Its worth the $10 price tag,  but if on sale I would grab it.","I don't understand all the negative reviews.  I've really enjoyed playing this game.  I do wish there was more items that could be build for your Space Base rooms,  but the Unofficial Patch 1.08.1 adds some extra features which the game developer should have added and more.  I've spent days at a time playing the game.  Its easy to figure out and you can really have some fun designing your base and protecting it from intruders.  Its worth the $10 price tag,  but if on sale I would grab it."
43777358,english,2018.06.27 17:24,❌,❌,0.5394737124,3,"Such a promising game sadly abandoned before completion and marked as ""released"". There was about an hour worth of gameplay and that hour was fun and promising. Unfortunately they never completed the game so we'll never know the true potential of this game. Do not buy, this should not be on the steam marketplace at all.","Such a promising game sadly abandoned before completion and marked as ""released"". There was about an hour worth of gameplay and that hour was fun and promising. Unfortunately they never completed the game so we'll never know the true potential of this game. Do not buy, this should not be on the steam marketplace at all."
43714178,english,2018.06.24 14:57,❌,✅,0.5014830232,2,DO NOT BUY THIS GAME AND SUPPORT THIS DEVELOPER!,DO NOT BUY THIS GAME AND SUPPORT THIS DEVELOPER!
43705277,english,2018.06.24 01:06,❌,✅,0.5,0,very very very bad game i have ever played,very very very bad game i have ever played
43694218,english,2018.06.23 11:51,❌,✅,0.5238095522,3,Abandoned game that was never finished. Do not buy.,Abandoned game that was never finished. Do not buy.
43688554,english,2018.06.23 02:21,❌,✅,0.5251396894,3,"Abandoned in early access, minimal content and basically called ""good enough"" with no refunds to anyone after screwing us all over. Soured me on the company as a whole.","Abandoned in early access, minimal content and basically called ""good enough"" with no refunds to anyone after screwing us all over. Soured me on the company as a whole."
43686806,english,2018.06.23 00:16,❌,❌,0.5,2,Abandonded unfinished mess.,Abandonded unfinished mess.
43683979,english,2018.06.22 21:16,❌,❌,0.5,4,"They gave up on this game, unfinished and only released to get it out of early access.","They gave up on this game, unfinished and only released to get it out of early access."
43682927,english,2018.06.22 20:11,❌,✅,0.5,3,"...Why is this game still on steam? Developers had pushed it forwards as early access but then abadoned it without any chance at a refund, it's a half finished piece of work that they wanted to charge for full price and now they're putting it on sale to milk more out of it?","...Why is this game still on steam? Developers had pushed it forwards as early access but then abadoned it without any chance at a refund, it's a half finished piece of work that they wanted to charge for full price and now they're putting it on sale to milk more out of it?"
43681413,english,2018.06.22 18:49,❌,❌,0.5250203609,8,"Devs abandoned game and said there was enough content, this game made me swear off buying anything made by Doublefine, they should be ashamed of themselves.","Devs abandoned game and said there was enough content, this game made me swear off buying anything made by Doublefine, they should be ashamed of themselves."
43671576,english,2018.06.22 05:45,❌,✅,0.6122796535,13,"Do not buy. Unfinished early access game, dropped by devs with no compensation to those who owned it. This game shouldnt even be for sale anymore.","Do not buy. Unfinished early access game, dropped by devs with no compensation to those who owned it. This game shouldnt even be for sale anymore."
43667857,english,2018.06.22 00:28,❌,✅,0.3385601938,0,"Why do I keep playing this glitch-y abandonware...

Original Posted: Jul 21, 2018 @ 4:28pm

they ran out of money, no more updates -_-","Why do I keep playing this glitch-y abandonware...

Original Posted: Jul 21, 2018 @ 4:28pm

they ran out of money, no more updates -_-"
43667628,english,2018.06.22 00:12,❌,✅,0.5217391253,4,This game isnt worth and amount of money,This game isnt worth and amount of money
43664105,english,2018.06.21 20:10,✅,✅,0.545394063,20,"The developer may have abandoned the game, but at least he made the game open source! :P
idc, for whats already here, the game is worth it if its on sale, but only if its on sale. Its not really worth the 10$ base price, if its on sale for 5$ or less, get it, otherwise, wait until it is.

WARNING: the developer stopped working on the game, so no more updates
ALSO: you can still get the game for free on their website! :P","The developer may have abandoned the game, but at least he made the game open source! :P
idc, for whats already here, the game is worth it if its on sale, but only if its on sale. Its not really worth the 10$ base price, if its on sale for 5$ or less, get it, otherwise, wait until it is.

WARNING: the developer stopped working on the game, so no more updates
ALSO: you can still get the game for free on their website! :P"
43663576,english,2018.06.21 19:38,❌,✅,0.541606009,9,"The Early Access concept for Spacebase DF-9 was great, but the devs just discontinued the development, released a unfinished product wich did not meet my expectations at all.

Shame of you Double Fine!","The Early Access concept for Spacebase DF-9 was great, but the devs just discontinued the development, released a unfinished product wich did not meet my expectations at all.

Shame of you Double Fine!"
43661322,english,2018.06.21 17:20,❌,✅,0.5717402101,10,"Why is this even on the store anymore? How can a developer, in good concience, keep a game up for sale that was abandoned half-way through development? And it's still here years after its release. Please DO NOT SUPPORT THIS GAME, even if it only costs $1.","Why is this even on the store anymore? How can a developer, in good concience, keep a game up for sale that was abandoned half-way through development? And it's still here years after its release. Please DO NOT SUPPORT THIS GAME, even if it only costs $1."
43657497,english,2018.06.21 12:32,❌,✅,0.5525807142,9,"I'm not rating this game but rating DF.

This was nothing more than a cash grab and I now find that they're having a fire sale on their games as of today's date, July 21 2018. Any where from 50% to 85% off. Do not reward these guys by buying any of thier shit, no matter the price. Developers like this need to be shut down, and since Steam refuses to police Early Access we need to vote with our money.

DF can eat shit and die as far as I'm concerned.","I'm not rating this game but rating DF.

This was nothing more than a cash grab and I now find that they're having a fire sale on their games as of today's date, July 21 2018. Any where from 50% to 85% off. Do not reward these guys by buying any of thier shit, no matter the price. Developers like this need to be shut down, and since Steam refuses to police Early Access we need to vote with our money.

DF can eat shit and die as far as I'm concerned."
43654478,english,2018.06.21 07:56,❌,✅,0.432654202,1,Fuck,Fuck
43653740,english,2018.06.21 06:46,❌,✅,0.5008778572,3,"this is abandonware there was much planned but the list was abandoned and removed
I think the UI, graphics and ambience are actually okay to begin with but that's it for example the events get really repetitive and there is a lack of threats","this is abandonware there was much planned but the list was abandoned and removed
I think the UI, graphics and ambience are actually okay to begin with but that's it for example the events get really repetitive and there is a lack of threats"
43652886,english,2018.06.21 05:20,❌,✅,0.4668368697,5,"Their behaviour is disgusting in the development of this game, last double fine game I will ever buy","Their behaviour is disgusting in the development of this game, last double fine game I will ever buy"
43649271,english,2018.06.21 00:18,❌,❌,0.5,0,the fact they are  still selling an unfinished game still for $10 is a reason I wont buy a product double fine has had their hands on,the fact they are  still selling an unfinished game still for $10 is a reason I wont buy a product double fine has had their hands on
43648198,english,2018.06.20 23:06,❌,✅,0.5786965489,6,Just get Startopia instead.,Just get Startopia instead.
43647483,english,2018.06.20 22:17,❌,✅,0.5179425478,7,"They took everyones money and then stopped developing this title.  this is the last DF game I bought, or will ever buy.  These guys weren't a startup company trying to make it.  They were a well established company that sold a product and then ran off with the money.","They took everyones money and then stopped developing this title.  this is the last DF game I bought, or will ever buy.  These guys weren't a startup company trying to make it.  They were a well established company that sold a product and then ran off with the money."
43646974,english,2018.06.20 21:44,❌,❌,0.498226732,2,"They should release the source code, maybe the community would do something for this game.
Dont buy it, they dont deserve a cent over this.","They should release the source code, maybe the community would do something for this game.
Dont buy it, they dont deserve a cent over this."
43646780,english,2018.06.20 21:30,❌,✅,0.4944674969,1,Do not buy! ;(,Do not buy! ;(
43643112,spanish,2018.06.20 17:38,✅,✅,0.5079008937,2,"Lo recomiendo para desarolladores de videojuegos que no les moleste gastarse un par de euros en comprarlo de ofertas, para ver como No hay que sacar un juego a Early Access.

Podria estar bien si se hubieran molestado en hacer el juego.
Es impresionante que los jefes de esta producción, habiendo participado en titulos épicos del mundo de los videojuegos, hayan dejado que este producto a medio hacer esté a la venta, y conste como acabado. 

Esta no es la forma en que un estudio decente saca algo a Early Acces; Ellos mismos deberian saber que lo de Early Access es sólo una patraña para sacar dinero con la que ACABAR de financiar un proyecto y ver cuanto dinero merece la pena usar en dar retoques.

No es lo que ha pasado aqui; Se ha sacado un juego a medio hacer (uno que unos indies a media jornada podrian tener listo en 8-12 meses), sin 0 pulido (imagino que esperaban que la comunidad les explicase como pulirlo..) y luego han visto que no habia suficiente gente comprandolo para pagar los salarios.

Esto es el mercado amigos. Saca algo que esté casi hecho, no un producto a medio hacer, parece el juego indie abandonado de un principiante.

En mi opinión, en vez de pagar salarios astronomicos a Jefes de Diseño, Jefes de Programación, Jefes de RPy Jefes de Jefes, podrian haberle decidido los derechos a algun estudio indie para que lo siguiese desarollando hasta estar bien hecho y compartir beneficios.","I recommend it to video game developers who don't mind spending a couple of euros on sale to see how you shouldn't release a game into Early Access.

It could have been fine if they had bothered to make the game at all.
It's shocking that the heads of this production, having worked on epic titles in the world of video games, have allowed this half-finished product to be released, and it's considered finished.

This isn't how a decent studio releases something into Early Access; they themselves should know that Early Access is just a ploy to raise money to FINISH funding a project and see how much money is worth spending on tweaking it.

That's not what happened here; They released a half-baked game (one that part-time indie developers could have ready in 8-12 months), with absolutely no polish (I imagine they were hoping the community would explain how to polish it...), and then they realized there weren't enough people buying it to pay their salaries.

This is the market, folks. Release something that's almost finished, not a half-baked product that looks like an abandoned indie game from a beginner.

In my opinion, instead of paying astronomical salaries to Heads of Design, Heads of Programming, Heads of PR, and Heads of Heads, they could have given the rights to an indie studio so they could continue developing it until it was well done and share the profits."
43642708,english,2018.06.20 17:11,❌,✅,0.4403018951,3,"KISS
Keep it simple stupid. 


Dont get this ""game"" for more then a dollar. One day something will grow from this shit but right now it needs some good old life cycle to ""fix"" this.","KISS
Keep it simple stupid. 


Dont get this ""game"" for more then a dollar. One day something will grow from this shit but right now it needs some good old life cycle to ""fix"" this."
43642603,english,2018.06.20 17:04,❌,❌,0.4982578456,2,bad dev,bad dev
43641894,english,2018.06.20 16:12,❌,❌,0.5302013159,5,"This is the hill Double Fine decided to die on?
So many promises and now still puting it on sale. As a fan I obviously had faith in them releasing another perfect game.

This time however. They not only came short to their promises. They simply pretended they never made any. The game is good as is and have fun modders. promised features never came. The game plays like a good tech demo. I decided to invest in said tech demo. And seeing it on sale now is just disgusting to me.

Of course double fine will live on thanks to their old success. But the way they treated this game means the end for my journey with them.","This is the hill Double Fine decided to die on?
So many promises and now still puting it on sale. As a fan I obviously had faith in them releasing another perfect game.

This time however. They not only came short to their promises. They simply pretended they never made any. The game is good as is and have fun modders. promised features never came. The game plays like a good tech demo. I decided to invest in said tech demo. And seeing it on sale now is just disgusting to me.

Of course double fine will live on thanks to their old success. But the way they treated this game means the end for my journey with them."
43641281,english,2018.06.20 15:27,❌,❌,0.5302013159,3,"It's unbelievable they still sell this game when they abandoned it in early access years ago after just a few updates. This game had alot of potential and the way DF handled this, has destroyed any DF game for me. Do not support them, do not buy this game: it offers next to no content.","It's unbelievable they still sell this game when they abandoned it in early access years ago after just a few updates. This game had alot of potential and the way DF handled this, has destroyed any DF game for me. Do not support them, do not buy this game: it offers next to no content."
43640461,english,2018.06.20 14:25,❌,✅,0.4377653003,1,no,no
43637589,english,2018.06.20 10:40,❌,❌,0.8818103671,124,"How DARE this game still be for sale. Do not pay a singgle cent for this LITERALLY unfinished mess. DF bailed on the production of this game, it is not AT ALL, finished. The source code was abandoned to the small community that remained in hopes of cobbling somethingg worthwhile from the ashes of this project and I've no idea how their progress is going, but it is WRONG that DF collect any money on this game whatsoever. Do NOT support this just because it's on sale and you like the studio, this behavior is abhorrent in a dev and cannot be supported.","How DARE this game still be for sale. Do not pay a singgle cent for this LITERALLY unfinished mess. DF bailed on the production of this game, it is not AT ALL, finished. The source code was abandoned to the small community that remained in hopes of cobbling somethingg worthwhile from the ashes of this project and I've no idea how their progress is going, but it is WRONG that DF collect any money on this game whatsoever. Do NOT support this just because it's on sale and you like the studio, this behavior is abhorrent in a dev and cannot be supported."
43637256,english,2018.06.20 10:08,❌,✅,0.5125786066,5,The game has potential. Its just to bad the devs abandoned it.,The game has potential. Its just to bad the devs abandoned it.
43636275,english,2018.06.20 08:23,❌,✅,0.5438596606,6,Abandonware.,Abandonware.
43635844,english,2018.06.20 07:41,❌,✅,0.5,5,Awful broken game.,Awful broken game.
43635379,english,2018.06.20 06:54,❌,❌,0.5091623068,9,"A little rough and simplistic when I first purchased it, but showed promise. First patch increased complexity slightly, but caused several bugs. AFAIK bugs were never fixed, and development was abandoned. Nearly unplayable.","A little rough and simplistic when I first purchased it, but showed promise. First patch increased complexity slightly, but caused several bugs. AFAIK bugs were never fixed, and development was abandoned. Nearly unplayable."
43634499,english,2018.06.20 05:29,❌,✅,0.52461797,7,"I loved this game, then they abandoned it. Particuarly with the bug where you can't remove raider turrets, so everyone in your base dies.....","I loved this game, then they abandoned it. Particuarly with the bug where you can't remove raider turrets, so everyone in your base dies....."
43634439,english,2018.06.20 05:23,❌,✅,0.5,3,"it's ok, but it's abandonware....lots of bugs...sigh. I had high hopes for this game. \
The game is on sale now for a $1.49 but it's still not even worth it that much. Get startopia instead","it's ok, but it's abandonware....lots of bugs...sigh. I had high hopes for this game. \
The game is on sale now for a $1.49 but it's still not even worth it that much. Get startopia instead"
43634045,english,2018.06.20 04:46,❌,❌,0.5940063596,10,abandonware crap.,abandonware crap.
43633500,english,2018.06.20 03:55,❌,✅,0.5271453857,4,"Even with the Unofficial Patch available at http://www.spacebasehub.net, this still crashed repeatedly for me. It seems like it would be reasonably enjoyable if it ran reliably. In July of 2018, v1.08.1 does not run reliably. The build on Steam was even less reliable.

This is effectively a beta. Even 85% off for $1.49, I felt like it wasn't worth keeping. Played the Tutorial three times in about 50 minutes and it crashed in three different places for no apparent reason each time.","Even with the Unofficial Patch available at http://www.spacebasehub.net, this still crashed repeatedly for me. It seems like it would be reasonably enjoyable if it ran reliably. In July of 2018, v1.08.1 does not run reliably. The build on Steam was even less reliable.

This is effectively a beta. Even 85% off for $1.49, I felt like it wasn't worth keeping. Played the Tutorial three times in about 50 minutes and it crashed in three different places for no apparent reason each time."
43632460,english,2018.06.20 02:27,❌,❌,0.5379494429,7,Unfinished and abandoned.,Unfinished and abandoned.
43632434,english,2018.06.20 02:25,❌,✅,0.5254191756,3,"First rate ever, an un-finished game and probably will never finish.","First rate ever, an un-finished game and probably will never finish."
43632406,english,2018.06.20 02:23,❌,✅,0.5,0,"Had a strong start, but don'y waste your money...","Had a strong start, but don'y waste your money..."
43631268,english,2018.06.20 00:55,❌,✅,0.4703285992,3,"Like a version of the Sims but a every 5 minutes a hyperactive low-functioning child grabs the controls and adds a poorly placed extension to your construction. This inflames the already dismal performance of crew ai and pathfinding. Baffling because the developers other games are generally well received. 

This one sucks though.","Like a version of the Sims but a every 5 minutes a hyperactive low-functioning child grabs the controls and adds a poorly placed extension to your construction. This inflames the already dismal performance of crew ai and pathfinding. Baffling because the developers other games are generally well received. 

This one sucks though."
43628773,italian,2018.06.19 22:06,❌,✅,0.5,0,Sad game.,Sad game.
43628156,english,2018.06.19 21:26,❌,✅,0.5431472063,6,"As you have listed this product on sale I think I need to post a warning for potential buyers.
You lost one more fan with this title. I will not support your company again.","As you have listed this product on sale I think I need to post a warning for potential buyers.
You lost one more fan with this title. I will not support your company again."
43611902,english,2018.06.19 00:46,❌,✅,0.4904771149,7,There is nothing I can say that has not been said before.  The game wouldn't be worth a free download nevermind the asking price of 9.99€.  Be careful with early access,There is nothing I can say that has not been said before.  The game wouldn't be worth a free download nevermind the asking price of 9.99€.  Be careful with early access
